Data;Piso;Posição;Observação;;;;
29/04/2025;3;258;Deslacrado; ; ; ;
29/04/2025;3;257;Deslacrado; ; ; ;
29/04/2025;3;269;Deslacrado; ; ; ;
29/04/2025;3;268;Deslacrado; ; ; ;
29/04/2025;3;278;Deslacrado; ; ; ;
29/04/2025;3;280;Deslacrado; ; ; ;
29/04/2025;3;1336;Deslacrado; ; ; ;
29/04/2025;3;1225;Deslacrado; ; ; ;
29/04/2025;3;1221;Deslacrado; ; ; ;
29/04/2025;3;1649;Periférico conectado na frente;;; ;
29/04/2025;3;1654;Periférico conectado na frente;;; ;
29/04/2025;3;1656;Periférico conectado na frente;;; ;
29/04/2025;3;1256;Periférico conectado na frente;;; ;
29/04/2025;3;1249;Periférico conectado na frente;;; ;
29/04/2025;3;239;Deslacrado;; ; ;
29/04/2025;3;251;Deslacrado;; ; ;
29/04/2025;3;250;Deslacrado;; ; ;
29/04/2025;3;238;Deslacrado;; ; ;
29/04/2025;3;237;Deslacrado;; ; ;
29/04/2025;3;246;Deslacrado;; ; ;
29/04/2025;3;234;Deslacrado;; ; ;
29/04/2025;3;232;Deslacrado;; ; ;
29/04/2025;3;243;Deslacrado;; ; ;
29/04/2025;3;228;Deslacrado;; ; ;
29/04/2025;3;255;Deslacrado;; ; ;
29/04/2025;3;285;Deslacrado;; ; ;
29/04/2025;3;287;Deslacrado;; ; ;
29/04/2025;3;1356;Deslacrado;; ; ;
29/04/2025;3;1344;Deslacrado;; ; ;
29/04/2025;3;1331;Deslacrado;; ; ;
29/04/2025;4;2196;Deslacrado;; ; ;
29/04/2025;4;2190;Deslacrado;; ; ;
29/04/2025;4;2186;Deslacrado;; ; ;
29/04/2025;4;2185;Deslacrado;; ; ;
29/04/2025;4;2175;Deslacrado;; ; ;
29/04/2025;4;2150;Deslacrado;; ; ;
29/04/2025;4;2154;Deslacrado;; ; ;
29/04/2025;4;2148;Deslacrado;; ; ;
29/04/2025;4;2149;Deslacrado;; ; ;
29/04/2025;4;2145;Deslacrado;; ; ;
29/04/2025;4;2140;Deslacrado;; ; ;
29/04/2025;4;2128;Deslacrado;; ; ;
29/04/2025;4;2132;Deslacrado;; ; ;
29/04/2025;4;2127;Deslacrado;; ; ;
29/04/2025;4;2126;Deslacrado;; ; ;
29/04/2025;4;2117;Deslacrado;; ; ;
29/04/2025;4;2111;Deslacrado e periférico conectado na frente;;;;
29/04/2025;4;2110;Deslacrado e periférico conectado na frente;;;;
29/04/2025;4;2109;Deslacrado e periférico conectado na frente;;;;
29/04/2025;4;2108;Deslacrado e periférico conectado na frente;;;;
29/04/2025;4;2112;Deslacrado e periférico conectado na frente;;;;
29/04/2025;4;2001;Deslacrado e periférico conectado na frente;;;;
29/04/2025;4;2243;Deslacrado;; ; ;
29/04/2025;4;2238;Deslacrado;; ; ;
29/04/2025;4;2237;Deslacrado;; ; ;
29/04/2025;4;2295;Deslacrado;; ; ;
29/04/2025;4;2293;Deslacrado;; ; ;
29/04/2025;4;2338;Deslacrado;; ; ;
29/04/2025;4;2289;Deslacrado;; ; ;
29/04/2025;4;2249;Deslacrado;; ; ;
29/04/2025;4;2245;Periférico conectado na frente;;; ;
29/04/2025;4;2250;Deslacrado;; ; ;
29/04/2025;4;2472;Deslacrado;; ; ;
29/04/2025;4;2475;Deslacrado;; ; ;
29/04/2025;4;2470;Deslacrado;; ; ;
29/04/2025;4;2487;Deslacrado;; ; ;
29/04/2025;4;2480;Deslacrado;; ; ;
29/04/2025;4;2485;Deslacrado;; ; ;
29/04/2025;4;2484;Deslacrado;; ; ;
29/04/2025;4;2500;Deslacrado;; ; ;
29/04/2025;4;2089;Deslacrado; ; ; ;
29/04/2025;4;2081;Deslacrado; ; ; ;
29/04/2025;4;2087;Deslacrado; ; ; ;
29/04/2025;4;2085;Deslacrado; ; ; ;
29/04/2025;4;2076;Deslacrado; ; ; ;
29/04/2025;4;2060;Deslacrado; ; ; ;
29/04/2025;4;2057;Deslacrado; ; ; ;
29/04/2025;4;2040;Deslacrado; ; ; ;
29/04/2025;4;2033;Deslacrado; ; ; ;
29/04/2025;4;2029;Deslacrado; ; ; ;
29/04/2025;4;2023;Deslacrado; ; ; ;
29/04/2025;4;2020;Deslacrado; ; ; ;
29/04/2025;4;2018;Deslacrado; ; ; ;
29/04/2025;4;2279;Deslacrado; ; ; ;
29/04/2025;4;2275;Deslacrado; ; ; ;
29/04/2025;4;2269;Deslacrado; ; ; ;
29/04/2025;4;2268;Deslacrado; ; ; ;
29/04/2025;4;2272;Deslacrado; ; ; ;
29/04/2025;4;2255;Deslacrado; ; ; ;
29/04/2025;4;2262;Deslacrado; ; ; ;
29/04/2025;4;2257;Deslacrado; ; ; ;
29/04/2025;4;2266;Deslacrado; ; ; ;
29/04/2025;4;2313;Deslacrado  e dois intelbras na pa; ; ; ;
29/04/2025;4;2320;Deslacrado; ; ; ;
29/04/2025;4;2317;Deslacrado; ; ; ;
29/04/2025;4;2372;Deslacrado; ; ; ;
29/04/2025;4;2554;Deslacrado; ; ; ;
29/04/2025;4;2550;Deslacrado; ; ; ;
29/04/2025;4;2558;Deslacrado; ; ; ;
29/04/2025;4;2559;Deslacrado; ; ; ;
29/04/2025;5;3128;Deslacrado; ; ; ;
29/04/2025;5;3128;Deslacrado; ; ; ;
29/04/2025;5;3127;Deslacrado; ; ; ;
29/04/2025;5;3125;Deslacrado; ; ; ;
29/04/2025;5;3120;Deslacrado; ; ; ;
29/04/2025;5;3011;Deslacrado; ; ; ;
29/04/2025;5;3010;Deslacrado; ; ; ;
29/04/2025;5;3518;Deslacrado; ; ; ;
29/04/2025;5;3427;Deslacrado; ; ; ;
29/04/2025;5;3430;Deslacrado; ; ; ;
29/04/2025;5;3434;Deslacrado; ; ; ;
29/04/2025;5;3457;Deslacrado; ; ; ;
29/04/2025;5;3456;Deslacrado; ; ; ;
29/04/2025;5;3465;Deslacrado; ; ; ;
29/04/2025;5;3479;Deslacrado; ; ; ;
29/04/2025;5;3493;Deslacrado; ; ; ;
29/04/2025;5;3658;Deslacrado; ; ; ;
29/04/2025;5;3636;Deslacrado; ; ; ;
29/04/2025;5;3634;Deslacrado; ; ; ;
29/04/2025;5;3633;Deslacrado; ; ; ;
29/04/2025;5;3069;Deslacrado; ; ; ;
29/04/2025;5;3061;Deslacrado; ; ; ;
29/04/2025;5;3060;Deslacrado; ; ; ;
29/04/2025;5;3065;Deslacrado; ; ; ;
29/04/2025;5;3047;Deslacrado; ; ; ;
29/04/2025;5;3046;Deslacrado; ; ; ;
29/04/2025;5;3053;Deslacrado; ; ; ;
29/04/2025;5;3045;Deslacrado; ; ; ;
29/04/2025;5;3045;Deslacrado; ; ; ;
29/04/2025;5;3044;Deslacrado; ; ; ;
29/04/2025;5;3030;Deslacrado; ; ; ;
29/04/2025;5;3028;Deslacrado; ; ; ;
29/04/2025;5;3032;Deslacrado; ; ; ;
29/04/2025;5;3027;Deslacrado; ; ; ;
29/04/2025;5;3026;Deslacrado; ; ; ;
29/04/2025;5;3018;Deslacrado; ; ; ;
29/04/2025;5;3015;Deslacrado; ; ; ;
29/04/2025;5;3306;Deslacrado; ; ; ;
29/04/2025;5;3307;Deslacrado; ; ; ;
29/04/2025;5;3322;Deslacrado; ; ; ;
29/04/2025;5;3316;Deslacrado; ; ; ;
29/04/2025;5;3323;Deslacrado; ; ; ;
29/04/2025;5;3318;Deslacrado; ; ; ;
29/04/2025;5;3320;Deslacrado; ; ; ;
29/04/2025;5;3327;Deslacrado; ; ; ;
29/04/2025;5;3328;Deslacrado; ; ; ;
29/04/2025;5;3337;Deslacrado; ; ; ;
29/04/2025;5;3340;Deslacrado; ; ; ;
29/04/2025;5;3341;Deslacrado e sem avaya ; ; ; ;
29/04/2025;5;3376;Deslacrado  ; ; ; ;
29/04/2025;5;3376;Deslacrado; ; ; ;
29/04/2025;5;3390;Deslacrado; ; ; ;
29/04/2025;5;3391;Deslacrado; ; ; ;
29/04/2025;5;3385;Deslacrado; ; ; ;
29/04/2025;5;3393;Deslacrado; ; ; ;
29/04/2025;5;3398;Deslacrado; ; ; ;
29/04/2025;5;3399;Deslacrado; ; ; ;
29/04/2025;5;3401;Deslacrado; ; ; ;
29/04/2025;5;3402;Deslacrado; ; ; ;
29/04/2025;5;3651;Deslacrado; ; ; ;
29/04/2025;5;3648;Deslacrado; ; ; ;
29/04/2025;5;3649;Deslacrado; ; ; ;
29/04/2025;5;3623;Deslacrado; ; ; ;
29/04/2025;5;3628;Deslacrado; ; ; ;
29/04/2025;5;3620;Deslacrado; ; ; ;
29/04/2025;6;4452;Deslacrado; ; ; ;
29/04/2025;6;4459;Deslacrado; ; ; ;
29/04/2025;6;4458;Deslacrado; ; ; ;
29/04/2025;6;4457;Deslacrado; ; ; ;
29/04/2025;6;4456;Deslacrado; ; ; ;
29/04/2025;6;4461;Deslacrado; ; ; ;
29/04/2025;6;4460;Deslacrado; ; ; ;
29/04/2025;6;4463;Deslacrado; ; ; ;
29/04/2025;6;4464;Deslacrado; ; ; ;
29/04/2025;6;4473;Deslacrado; ; ; ;
29/04/2025;6;4471;Deslacrado; ; ; ;
29/04/2025;6;4470;Deslacrado; ; ; ;
29/04/2025;6;4469;Deslacrado; ; ; ;
29/04/2025;6;4480;Deslacrado; ; ; ;
29/04/2025;6;4478;Deslacrado; ; ; ;
29/04/2025;6;4487;Deslacrado; ; ; ;
29/04/2025;6;4488;Deslacrado; ; ; ;
29/04/2025;6;4495;Deslacrado; ; ; ;
29/04/2025;6;4342;Deslacrado; ; ; ;
29/04/2025;6;4348;Deslacrado; ; ; ;
29/04/2025;6;4256;Deslacrado; ; ; ;
29/04/2025;6;4250;Deslacrado; ; ; ;
29/04/2025;6;4256;Deslacrado; ; ; ;
29/04/2025;6;4258;Deslacrado; ; ; ;
29/04/2025;6;4259;Deslacrado; ; ; ;
29/04/2025;6;4241;Deslacrado; ; ; ;
29/04/2025;6;4247;Deslacrado; ; ; ;
29/04/2025;6;4231;Deslacrado; ; ; ;
29/04/2025;6;4135;Deslacrado; ; ; ;
29/04/2025;6;4124;Deslacrado; ; ; ;
29/04/2025;6;4125;Deslacrado; ; ; ;
29/04/2025;6;4061;Deslacrado; ; ; ;
29/04/2025;6;4059;Deslacrado; ; ; ;
29/04/2025;6;4067;Deslacrado; ; ; ;
29/04/2025;6;4059;Deslacrado; ; ; ;
29/04/2025;6;4058;Deslacrado; ; ; ;
29/04/2025;6;4057;Deslacrado; ; ; ;
29/04/2025;6;4064;Deslacrado; ; ; ;
29/04/2025;6;4592;Deslacrado; ; ; ;
29/04/2025;6;4673;Deslacrado; ; ; ;
29/04/2025;6;4677;Deslacrado; ; ; ;
29/04/2025;6;4676;Deslacrado; ; ; ;
29/04/2025;6;4766;Deslacrado; ; ; ;
29/04/2025;6;4765;Deslacrado; ; ; ;
29/04/2025;6;4771;Deslacrado; ; ; ;
29/04/2025;6;4706;Deslacrado; ; ; ;
29/04/2025;6;4715;Deslacrado; ; ; ;
29/04/2025;6;4389;Deslacrado; ; ; ;
29/04/2025;6;4415;Deslacrado; ; ; ;
29/04/2025;6;4438;Deslacrado; ; ; ;
29/04/2025;6;4443;Deslacrado; ; ; ;
29/04/2025;6;4439;Deslacrado; ; ; ;
"
29/04/2025";6;4708;Deslacrado;;;;
02/05/2025;2;6642;Deslacrado;;;;
02/05/2025;2;6641;Deslacrado;;;;
02/05/2025;2;6638;Deslacrado;;;;
02/05/2025;2;6651;Deslacrado;;;;
02/05/2025;2;6660;Deslacrado;;;;
02/05/2025;2;6648;Deslacrado;;;;
02/05/2025;2;6659;Deslacrado;;;;
02/05/2025;2;6756;Deslacrado;;;;
02/05/2025;2;6730;Deslacrado;;;;
02/05/2025;2;6728;Deslacrado;;;;
02/05/2025;3;1639;Deslacrado;;;;
02/05/2025;3;1643;Deslacrado;;;;
02/05/2025;3;1642;Deslacrado;;;;
02/05/2025;3;1636;Deslacrado;;;;
02/05/2025;3;1457;Deslacrado;;;;
02/05/2025;3;1460;Deslacrado;;;;
02/05/2025;3;1312;Deslacrado;;;;
02/05/2025;3;1311;Deslacrado;;;;
02/05/2025;3;1310;Deslacrado;;;;
02/05/2025;3;1309;Deslacrado;;;;
02/05/2025;3;1307;Deslacrado;;;;
02/05/2025;3;1313;Deslacrado;;;;
02/05/2025;3;1305;Deslacrado  e USB conectado na frente;;;;
02/05/2025;3;1299;Deslacrado  e USB conectado na frente;;;;
02/05/2025;3;1299;Deslacrado;;;;
02/05/2025;3;1297;Deslacrado;;;;
02/05/2025;3;1301;Deslacrado;;;;
02/05/2025;3;1301;Deslacrado;;;;
02/05/2025;3;1436;Deslacrado;;;;
02/05/2025;3;1430;Deslacrado;;;;
02/05/2025;3;1431;Deslacrado;;;;
02/05/2025;3;1438;Deslacrado;;;;
02/05/2025;3;1432;Deslacrado;;;;
02/05/2025;3;1435;Deslacrado;;;;
02/05/2025;3;1434;Deslacrado;;;;
02/05/2025;3;1433;Deslacrado;;;;
02/05/2025;3;1288;Deslacrado;;;;
02/05/2025;3;1293;Deslacrado;;;;
02/05/2025;3;1292;Deslacrado;;;;
02/05/2025;3;1286;Deslacrado;;;;
02/05/2025;3;1291;Deslacrado;;;;
02/05/2025;3;1284;Deslacrado;;;;
02/05/2025;3;263;Deslacrado;;;;
02/05/2025;3;275;Deslacrado;;;;
02/05/2025;3;262;Deslacrado;;;;
02/05/2025;3;274;Deslacrado;;;;
02/05/2025;3;261;Deslacrado;;;;
02/05/2025;3;273;Deslacrado;;;;
02/05/2025;3;272;Deslacrado;;;;
02/05/2025;3;271;Deslacrado;;;;
02/05/2025;3;259;Deslacrado;;;;
02/05/2025;3;270;Deslacrado;;;;
02/05/2025;3;258;Deslacrado;;;;
02/05/2025;3;257;Deslacrado;;;;
02/05/2025;3;269;Deslacrado;;;;
02/05/2025;3;268;Deslacrado;;;;
02/05/2025;3;278;Deslacrado;;;;
02/05/2025;3;280;Deslacrado;;;;
02/05/2025;3;1336;Deslacrado;;;;
02/05/2025;3;1225;Deslacrado;;;;
02/05/2025;3;1221;Deslacrado;;;;
02/05/2025;4;2089;Deslacrado;;;;
02/05/2025;4;2081;Deslacrado;;;;
02/05/2025;4;2087;Deslacrado;;;;
02/05/2025;4;2085;Deslacrado;;;;
02/05/2025;4;2076;Deslacrado;;;;
02/05/2025;4;2060;Deslacrado;;;;
02/05/2025;4;2057;Deslacrado;;;;
02/05/2025;4;2040;Deslacrado;;;;
02/05/2025;4;2033;Deslacrado;;;;
02/05/2025;4;2029;Deslacrado;;;;
02/05/2025;4;2023;Deslacrado;;;;
02/05/2025;4;2020;Deslacrado;;;;
02/05/2025;4;2018;Deslacrado;;;;
02/05/2025;4;2279;Deslacrado;;;;
02/05/2025;4;2275;Deslacrado;;;;
02/05/2025;4;2269;Deslacrado;;;;
02/05/2025;4;2268;Deslacrado;;;;
02/05/2025;4;2272;Deslacrado;;;;
02/05/2025;4;2255;Deslacrado;;;;
02/05/2025;4;2262;Deslacrado;;;;
02/05/2025;4;2257;Deslacrado;;;;
02/05/2025;4;2266;Deslacrado;;;;
02/05/2025;4;2313;Deslacrado  e dois intelbras na pav;;;;
02/05/2025;4;2320;Deslacrado;;;;
02/05/2025;4;2317;Deslacrado;;;;
02/05/2025;4;2372;Deslacrado;;;;
02/05/2025;4;2554;Deslacrado;;;;
02/05/2025;4;2550;Deslacrado;;;;
02/05/2025;4;2558;Deslacrado;;;;
02/05/2025;4;2559;Deslacrado;;;;
02/05/2025;5;3069;Deslacrado;;;;
02/05/2025;5;3061;Deslacrado;;;;
02/05/2025;5;3060;Deslacrado;;;;
02/05/2025;5;3065;Deslacrado;;;;
02/05/2025;5;3047;Deslacrado;;;;
02/05/2025;5;3046;Deslacrado;;;;
02/05/2025;5;3053;Deslacrado;;;;
02/05/2025;5;3045;Deslacrado;;;;
02/05/2025;5;3045;Deslacrado;;;;
02/05/2025;5;3044;Deslacrado;;;;
02/05/2025;5;3030;Deslacrado;;;;
02/05/2025;5;3028;Deslacrado;;;;
02/05/2025;5;3032;Deslacrado;;;;
02/05/2025;5;3027;Deslacrado;;;;
02/05/2025;5;3026;Deslacrado;;;;
02/05/2025;5;3018;Deslacrado;;;;
02/05/2025;5;3015;Deslacrado;;;;
02/05/2025;5;3306;Deslacrado;;;;
02/05/2025;5;3307;Deslacrado;;;;
02/05/2025;5;3322;Deslacrado;;;;
02/05/2025;5;3316;Deslacrado;;;;
02/05/2025;5;3323;Deslacrado;;;;
02/05/2025;5;3318;Deslacrado;;;;
02/05/2025;5;3320;Deslacrado;;;;
02/05/2025;5;3327;Deslacrado;;;;
02/05/2025;5;3328;Deslacrado;;;;
02/05/2025;5;3337;Deslacrado;;;;
02/05/2025;5;3340;Deslacrado;;;;
02/05/2025;5;3341;Deslacrado e sem avaya ;;;;
02/05/2025;5;3376;Deslacrado  ;;;;
02/05/2025;5;3376;Deslacrado;;;;
02/05/2025;5;3390;Deslacrado;;;;
02/05/2025;5;3391;Deslacrado;;;;
02/05/2025;5;3385;Deslacrado;;;;
02/05/2025;5;3393;Deslacrado;;;;
02/05/2025;5;3398;Deslacrado;;;;
02/05/2025;5;3399;Deslacrado;;;;
02/05/2025;5;3401;Deslacrado;;;;
02/05/2025;5;3402;Deslacrado;;;;
02/05/2025;5;3651;Deslacrado;;;;
02/05/2025;5;3648;Deslacrado;;;;
02/05/2025;5;3649;Deslacrado;;;;
02/05/2025;5;3623;Deslacrado;;;;
02/05/2025;5;3628;Deslacrado;;;;
02/05/2025;5;3620;Deslacrado;;;;
02/05/2025;6;4452;Deslacrado;;;;
02/05/2025;6;4459;Deslacrado;;;;
02/05/2025;6;4458;Deslacrado;;;;
02/05/2025;6;4457;Deslacrado;;;;
02/05/2025;6;4456;Deslacrado;;;;
02/05/2025;6;4461;Deslacrado;;;;
02/05/2025;6;4460;Deslacrado;;;;
02/05/2025;6;4463;Deslacrado;;;;
02/05/2025;6;4464;Deslacrado;;;;
02/05/2025;6;4473;Deslacrado;;;;
02/05/2025;6;4471;Deslacrado;;;;
02/05/2025;6;4470;Deslacrado;;;;
02/05/2025;6;4469;Deslacrado;;;;
02/05/2025;6;4480;Deslacrado;;;;
02/05/2025;6;4478;Deslacrado;;;;
02/05/2025;6;4487;Deslacrado;;;;
02/05/2025;6;4488;Deslacrado;;;;
02/05/2025;6;4495;Deslacrado;;;;
02/05/2025;6;4342;Deslacrado;;;;
02/05/2025;6;4348;Deslacrado;;;;
02/05/2025;6;4256;Deslacrado;;;;
02/05/2025;6;4250;Deslacrado;;;;
02/05/2025;6;4256;Deslacrado;;;;
02/05/2025;6;4258;Deslacrado;;;;
02/05/2025;6;4259;Deslacrado;;;;
02/05/2025;6;4241;Deslacrado;;;;
02/05/2025;6;4247;Deslacrado;;;;
02/05/2025;6;4231;Deslacrado;;;;
02/05/2025;6;4135;Deslacrado;;;;
02/05/2025;6;4124;Deslacrado;;;;
02/05/2025;6;4125;Deslacrado;;;;
02/05/2025;6;4061;Deslacrado;;;;
02/05/2025;6;4059;Deslacrado;;;;
02/05/2025;6;4067;Deslacrado;;;;
02/05/2025;6;4059;Deslacrado;;;;
02/05/2025;6;4058;Deslacrado;;;;
02/05/2025;6;4057;Deslacrado;;;;
02/05/2025;6;4064;Deslacrado;;;;
02/05/2025;6;4592;Deslacrado;;;;
02/05/2025;6;4673;Deslacrado;;;;
02/05/2025;6;4677;Deslacrado;;;;
02/05/2025;6;4676;Deslacrado;;;;
02/05/2025;6;4766;Deslacrado;;;;
02/05/2025;6;4765;Deslacrado;;;;
02/05/2025;6;4771;Deslacrado;;;;
02/05/2025;6;4706;Deslacrado;;;;
02/05/2025;6;4715;Deslacrado;;;;
02/05/2025;6;4708;Deslacrado;;;;
05/06/2025;2;6938;Deslacrado;;;;
05/06/2025;2;6935;Deslacrado;;;;
05/06/2025;2;6953;Deslacrado;;;;
05/06/2025;2;6643;Deslacrado;;;;
05/06/2025;2;6630;Deslacrado;;;;
05/06/2025;2;6628;Deslacrado;;;;
05/06/2025;2;6599;Deslacrado;;;;
05/06/2025;2;6583;Deslacrado;;;;
05/06/2025;2;6555;Deslacrado;;;;
05/06/2025;2;6646;Deslacrado;;;;
05/06/2025;2;6647;Deslacrado;;;;
05/06/2025;2;6769;Deslacrado;;;;
05/06/2025;2;6743;Deslacrado;;;;
05/06/2025;2;6734;Deslacrado;;;;
05/06/2025;2;6825;Deslacrado e USB na porta da frente;;;;
05/06/2025;2;6825;Deslacrado e USB na porta da frente;;;;
05/06/2025;2;6601;2 extensor e deslacrado;;;;
05/06/2025;2;6556;Deslacrado;;;;
05/06/2025;2;6628;Deslacrado;;;;
05/06/2025;3;1673;Deslacrado;;;;
05/06/2025;3;1674;Deslacrado;;;;
05/06/2025;3;1640;Deslacrado;;;;
05/06/2025;3;1643;Deslacrado;;;;
05/06/2025;3;1237;Deslacrado;;;;
05/06/2025;3;1236;Deslacrado;;;;
05/06/2025;3;1236;Deslacrado;;;;
05/06/2025;3;1353;Deslacrado 2 intelbras;;;;
05/06/2025;3;1337;Deslacrado;;;;
05/06/2025;3;1338;Deslacrado;;;;
05/06/2025;3;1272;Deslacrado;;;;
05/06/2025;3;1271;Deslacrado;;;;
05/06/2025;3;1403;Deslacrado;;;;
05/06/2025;3;1404;Deslacrado;;;;
05/06/2025;3;1404;Deslacrado;;;;
05/06/2025;3;1416;Deslacrado e USB na frente;;;;
05/06/2025;3;1418;Deslacrado;;;;
05/06/2025;3;1419;Deslacrado;;;;
05/06/2025;3;1427;Deslacrado;;;;
05/06/2025;3;1446;Deslacrado;;;;
06/05/2025;3;1454;Deslacrado;;;;
05/06/2025;3;1305;Deslacrado;;;;
05/06/2025;3;1297;Deslacrado;;;;
05/06/2025;3;1296;Deslacrado e mouse na frente;;;;
05/06/2025;3;251;Deslacrado;;;;
05/06/2025;3;236;Deslacrado;;;;
05/06/2025;3;235;Deslacrado;;;;
05/06/2025;3;246;Deslacrado;;;;
05/06/2025;3;245;Deslacrado;;;;
05/06/2025;3;232;Deslacrado;;;;
05/06/2025;3;268;Deslacrado;;;;
05/06/2025;3;275;Deslacrado;;;;
05/06/2025;3;262;Deslacrado;;;;
05/06/2025;3;273;Deslacrado;;;;
05/06/2025;3;259;Deslacrado;;;;
05/06/2025;3;258;Deslacrado;;;;
05/06/2025;3;280;Deslacrado;;;;
05/06/2025;3;287;Deslacrado;;;;
05/06/2025;3;220;Deslacrado;;;;
05/06/2025;4;2089;Deslacrado;;;;
05/06/2025;4;2086;Deslacrado;;;;
05/06/2025;4;2064;Deslacrado e mouse na frente;;;;
05/06/2025;4;2060;Deslacrado;;;;
05/06/2025;4;2055;Deslacrado;;;;
05/06/2025;4;2063;Deslacrado;;;;
05/06/2025;4;2040;Deslacrado;;;;
05/06/2025;4;2041;Deslacrado;;;;
05/06/2025;4;2052;Deslacrado;;;;
05/06/2025;4;2025;Deslacrado;;;;
05/06/2025;4;2024;Deslacrado e USB na porta da frente;;;;
05/06/2025;4;2029;Deslacrado e USB na porta da frente;;;;
05/06/2025;4;2030;Deslacrado e USB na porta da frente;;;;
05/06/2025;4;2156;Deslacrado;;;;
05/06/2025;4;2171;Deslacrado;;;;
05/06/2025;4;2169;Deslacrado;;;;
05/06/2025;4;2295;Deslacrado;;;;
05/06/2025;4;2292;Deslacrado;;;;
05/06/2025;4;2352;Deslacrado e intelbras na fente;;;;
05/06/2025;4;2341;Deslacrado;;;;
05/06/2025;4;2342;Deslacrado;;;;
05/06/2025;4;2279;Deslacrado;;;;
05/06/2025;4;2272;Deslacrado;;;;
05/06/2025;4;2271;Deslacrado;;;;
05/06/2025;4;2320;Deslacrado;;;;
05/06/2025;4;2313;Deslacrado;;;;
05/06/2025;4;2262;Deslacrado;;;;
05/06/2025;4;2263;Deslacrado;;;;
05/06/2025;4;2256;Deslacrado;;;;
05/06/2025;4;2304;Deslacrado;;;;
05/06/2025;5;2304;Deslacrado;;;;
05/06/2025;5;3011;Deslacrado;;;;
05/06/2025;5;3007;Deslacrado;;;;
05/06/2025;5;3008;Deslacrado;;;;
05/06/2025;5;3022;Deslacrado;;;;
05/06/2025;5;3040;Deslacrado;;;;
05/06/2025;5;3033;Deslacrado;;;;
05/06/2025;5;3032;Deslacrado;;;;
05/06/2025;5;3037;Deslacrado;;;;
05/06/2025;5;3030;Deslacrado;;;;
05/06/2025;5;3028;Deslacrado;;;;
05/06/2025;5;3046;Deslacrado;;;;
05/06/2025;5;3052;Deslacrado;;;;
05/06/2025;5;3051;Deslacrado;;;;
05/06/2025;5;3049;Deslacrado e USB na porta da frente;;;;
05/06/2025;5;3069;Deslacrado e USB na porta da frente;;;;
05/06/2025;5;3058;Deslacrado;;;;
05/06/2025;5;3310;Deslacrado;;;;
05/06/2025;5;3313;Deslacrado;;;;
05/06/2025;5;3314;Deslacrado;;;;
05/06/2025;5;3322;Deslacrado;;;;
05/06/2025;5;3323;Deslacrado;;;;
05/06/2025;5;3321;Deslacrado;;;;
05/06/2025;5;3328;Deslacrado;;;;
05/06/2025;5;3340;Deslacrado;;;;
05/06/2025;5;3364;Deslacrado;;;;
05/06/2025;5;3365;Deslacrado;;;;
05/06/2025;5;3366;Deslacrado;;;;
05/06/2025;5;3367;Deslacrado e USB na frente;;;;
05/06/2025;5;3368;Deslacrado e USB na frente;;;;
05/06/2025;5;3559;Deslacrado e USB na frente;;;;
05/06/2025;5;3570;Deslacrado;;;;
05/06/2025;5;3578;Deslacrado;;;;
05/06/2025;5;3485;Deslacrado;;;;
05/06/2025;5;3472;Deslacrado;;;;
05/06/2025;5;3471;Deslacrado;;;;
05/06/2025;5;3475;Deslacrado;;;;
05/06/2025;5;3469;Deslacrado;;;;
05/06/2025;5;3549;Deslacrado;;;;
05/06/2025;5;3464;Deslacrado;;;;
05/06/2025;5;3463;Deslacrado;;;;
05/06/2025;5;3535;Deslacrado;;;;
05/06/2025;5;3537;Deslacrado;;;;
05/06/2025;5;3442;Deslacrado;;;;
05/06/2025;5;3436;Deslacrado;;;;
05/06/2025;5;3435;Deslacrado;;;;
05/06/2025;5;3434;Deslacrado;;;;
05/06/2025;5;3437;Deslacrado;;;;
05/06/2025;5;3515;Deslacrado;;;;
05/06/2025;5;3515;Deslacrado;;;;
05/06/2025;5;3517;Deslacrado;;;;
05/06/2025;5;3350;Deslacrado;;;;
05/09/2025;2;6968;Deslacrado; ;;;
05/09/2025;2;6969;Deslacrado; ;;;
05/09/2025;2;6955;Deslacrado; ;;;
05/09/2025;2;6980;Deslacrado; ;;;
05/09/2025;2;6995;Deslacrado; ;;;
05/09/2025;2;6993;Deslacrado; ;;;
05/09/2025;2;6989;Deslacrado; ;;;
05/09/2025;2;6970;Deslacrado e USB na frente; ;;;
05/09/2025;2;6938;Deslacrado e USB na frente; ;;;
05/09/2025;2;6947;Deslacrado; ;;;
05/09/2025;2;6932;Deslacrado; ;;;
09/05/2025;2;6921;Deslacrado; ;;;
09/05/2025;2;6909;Deslacrado; ;;;
09/05/2025;2;6918;Deslacrado; ;;;
09/05/2025;2;6923;Deslacrado; ;;;
09/05/2025;2;6926;Deslacrado; ;;;
09/05/2025;2;6935;Deslacrado; ;;;
09/05/2025;2;6938;Deslacrado; ;;;
09/05/2025;2;6940;Deslacrado; ;;;
09/05/2025;2;6949;Deslacrado; ;;;
09/05/2025;2;6950;Deslacrado; ;;;
09/05/2025;3;1640;Deslacrado; ;;;
09/05/2025;3;1645;Deslacrado; ;;;
09/05/2025;3;1648;Deslacrado; ;;;
09/05/2025;3;1650;Deslacrado; ;;;
09/05/2025;3;1653;Deslacrado; ;;;
09/05/2025;3;1670;Deslacrado; ;;;
09/05/2025;3;1661;Deslacrado; ;;;
09/05/2025;3;1660;Deslacrado; ;;;
